id,destination,origin,year,migrants
1214,80,73,1990,11
1215,80,101,1990,238
1216,80,162,1990,2
1217,80,9,1990,34
1218,80,102,1990,42
1219,80,112,1990,4
1220,80,179,1990,33
1221,80,88,1990,14
1222,80,91,1990,2
1223,80,92,1990,9
1224,80,115,1990,11
1225,80,133,1990,5
1226,80,65,1990,8
1227,80,74,1990,24
1228,80,93,1990,112
1229,80,50,1990,1040
1230,80,131,1990,4
1231,80,132,1990,2
1232,136,135,1990,30992
1233,136,137,1990,715
1234,136,137,1990,98
1235,136,68,1990,886
1236,136,139,1990,292
1237,136,143,1990,1096
1238,136,162,1990,14822
1239,136,145,1990,9529
1240,106,103,1990,32696
1241,106,105,1990,4332
1242,106,172,1990,1124
1243,106,107,1990,1554
1244,106,81,1990,518
1245,106,83,1990,124
1246,106,108,1990,2163
1247,106,68,1990,2147
1248,106,69,1990,5379
1249,106,85,1990,36
1250,106,57,1990,4422
1251,106,100,1990,746
1252,106,111,1990,641
1253,106,112,1990,7052
1254,106,65,1990,9710
1255,106,114,1990,1393
1256,172,3,1990,470
1257,172,105,1990,3057
1258,172,10,1990,765
1259,172,173,1990,622
1260,172,5,1990,1137
1261,172,177,1990,1150
1262,172,174,1990,3099
1263,172,9,1990,460
1264,172,112,1990,557
1265,172,179,1990,7118
1266,172,36,1990,274
1267,172,1,1990,285788
1268,172,50,1990,1198
1269,107,103,1990,2359
1270,107,105,1990,1728
1271,107,106,1990,1859
1272,107,172,1990,1233
1273,107,96,1990,691
1274,107,81,1990,1296
1275,107,83,1990,361
1276,107,108,1990,11870
1277,107,97,1990,297
1278,107,68,1990,1905
1279,107,69,1990,2679
1280,107,98,1990,264
1281,107,99,1990,265
1282,107,57,1990,2660
1283,107,177,1990,515
1284,107,100,1990,1908
1285,107,73,1990,425
1286,107,102,1990,2073
1287,107,112,1990,2896
1288,107,36,1990,493
1289,107,65,1990,5631
1290,107,74,1990,663
1291,107,50,1990,991
1292,107,114,1990,360
1293,117,68,1990,543
1294,117,121,1990,87
1295,117,122,1990,10810
1296,117,131,1990,163
1297,137,134,1990,10334
1298,137,135,1990,3464
1299,137,136,1990,3239
1300,137,172,1990,283
1301,137,137,1990,67316
1302,137,81,1990,164
1303,137,151,1990,4357
1304,137,138,1990,485
1305,137,68,1990,8574
1306,137,139,1990,970
1307,137,69,1990,178
1308,137,20,1990,358
1309,137,160,1990,4678
1310,137,161,1990,965
1311,137,61,1990,442
1312,137,36,1990,790
1313,137,126,1990,0
1314,137,164,1990,3468
1315,137,166,1990,747
1316,137,134,1990,468462
1317,137,116,1990,20203
1318,137,137,1990,3647
1319,137,126,1990,22972
1320,137,129,1990,113409
1321,137,145,1990,15895
1322,137,130,1990,18418
1323,96,2,1990,25
1324,96,51,1990,2
1325,96,141,1990,44
1326,96,134,1990,4
1327,96,12,1990,2
1328,96,103,1990,1041
1329,96,66,1990,80
1330,96,78,1990,10
1331,96,13,1990,1
1332,96,3,1990,13
1333,96,11,1990,6
1334,96,79,1990,8
1335,96,67,1990,200
1336,96,4,1990,3
1337,96,105,1990,346
1338,96,95,1990,202
1339,96,30,1990,39
1340,96,29,1990,5
1341,96,135,1990,8
1342,96,80,1990,8
1343,96,10,1990,1
1344,96,106,1990,1490
1345,96,172,1990,252
1346,96,107,1990,4372
1347,96,137,1990,7
1348,96,137,1990,2
1349,96,54,1990,21
1350,96,81,1990,4504
1351,96,14,1990,2
1352,96,151,1990,1
1353,96,39,1990,48
1354,96,82,1990,3
1355,96,83,1990,553
1356,96,108,1990,736
1357,96,97,1990,56257
1358,96,120,1990,2
1359,96,40,1990,2
1360,96,42,1990,18
1361,96,68,1990,539
1362,96,109,1990,6
1363,96,139,1990,1
1364,96,15,1990,10
1365,96,69,1990,1268
1366,96,156,1990,1
1367,96,55,1990,3
1368,96,56,1990,28
1369,96,84,1990,7
1370,96,98,1990,1977
1371,96,110,1990,20
1372,96,85,1990,48
1373,96,99,1990,2608
1374,96,173,1990,1504
1375,96,32,1990,66
1376,96,43,1990,2
1377,96,5,1990,35
1378,96,6,1990,81
1379,96,16,1990,10
1380,96,44,1990,24
1381,96,17,1990,123
1382,96,57,1990,1408
1383,96,86,1990,356
1384,96,177,1990,207
1385,96,167,1990,5
1386,96,18,1990,8
1387,96,121,1990,4
1388,96,176,1990,21
1389,96,20,1990,86
1390,96,46,1990,1
1391,96,143,1990,12
1392,96,70,1990,3
1393,96,47,1990,8
1394,96,71,1990,9
1395,96,174,1990,2
1396,96,122,1990,2
1397,96,7,1990,1
1398,96,100,1990,2081
1399,96,72,1990,1
1400,96,87,1990,3
1401,96,144,1990,17
1402,96,125,1990,3
1403,96,21,1990,2
1404,96,8,1990,7
1405,96,73,1990,381
1406,96,77,1990,29
1407,96,101,1990,99153
1408,96,162,1990,3
1409,96,48,1990,42
1410,96,9,1990,6
1411,96,102,1990,8692
1412,96,111,1990,58
1413,96,112,1990,2225
1414,96,179,1990,72
1415,96,33,1990,329
1416,96,61,1990,57
1417,96,88,1990,268
1418,96,22,1990,2
1419,96,35,1990,62
1420,96,36,1990,519
1421,96,126,1990,1
1422,96,90,1990,1
1423,96,91,1990,2
1424,96,92,1990,1
1425,96,23,1990,6
1426,96,164,1990,1
1427,96,37,1990,20
1428,96,1,1990,2
1429,96,128,1990,1
1430,96,115,1990,47
1431,96,133,1990,2
1432,96,65,1990,1829
1433,96,145,1990,1
1434,96,113,1990,13
1435,96,148,1990,1
1436,96,49,1990,97
1437,96,74,1990,388
1438,96,25,1990,9
1439,96,93,1990,26
1440,96,146,1990,3
1441,96,26,1990,6
1442,96,130,1990,8
1443,96,38,1990,135
1444,96,60,1990,26
1445,96,142,1990,19
1446,96,50,1990,451
1447,96,131,1990,3
1448,96,114,1990,252
1449,96,171,1990,1
1450,54,51,1990,0
1451,54,141,1990,0
1452,54,103,1990,143
1453,54,66,1990,1265
1454,54,29,1990,0
1455,54,67,1990,192
1456,54,53,1990,312821
1457,54,105,1990,122
1458,54,30,1990,0
1459,54,106,1990,122
1460,54,172,1990,0
1461,54,107,1990,0
1462,54,31,1990,0
1463,54,39,1990,44
1464,54,142,1990,0
1465,54,40,1990,0
1466,54,42,1990,0
1467,54,68,1990,831
1468,54,69,1990,5148
1469,54,56,1990,0
1470,54,32,1990,1666
1471,54,5,1990,0
1472,54,6,1990,0
1473,54,16,1990,0
1474,54,44,1990,0
1475,54,17,1990,0
1476,54,57,1990,2065
1477,54,177,1990,0
1478,54,18,1990,0
1479,54,167,1990,0
1480,54,46,1990,0
1481,54,20,1990,0
1482,54,143,1990,0
1483,54,47,1990,0
1484,54,71,1990,0
1485,54,100,1990,0
1486,54,59,1990,0
1487,54,144,1990,0
1488,54,73,1990,232
1489,54,162,1990,0
1490,54,60,1990,12962
1491,54,48,1990,0
1492,54,112,1990,53
1493,54,179,1990,0
1494,54,33,1990,655
1495,54,61,1990,0
1496,54,35,1990,0
1497,54,36,1990,0
1498,54,63,1990,0
1499,54,37,1990,0
1500,54,64,1990,29943
1501,54,115,1990,0
1502,54,65,1990,0
1503,54,145,1990,0
1504,54,49,1990,279
1505,54,74,1990,465
1506,54,25,1990,0
1507,54,26,1990,0
1508,54,38,1990,0
1509,54,50,1990,182
1510,54,132,1990,0
1511,81,51,1990,242
1512,81,141,1990,103
1513,81,134,1990,218
1514,81,103,1990,373
1515,81,30,1990,296
1516,81,106,1990,393
1517,81,172,1990,658
1518,81,107,1990,353
1519,81,31,1990,406
1520,81,83,1990,267
1521,81,108,1990,135
1522,81,68,1990,328
1523,81,69,1990,752
1524,81,84,1990,180
1525,81,98,1990,153
1526,81,85,1990,2063
1527,81,32,1990,155
1528,81,57,1990,492
1529,81,86,1990,656
1530,81,20,1990,123
1531,81,100,1990,889
1532,81,101,1990,595
1533,81,102,1990,184
1534,81,112,1990,191
1535,81,33,1990,211
1536,81,88,1990,272
1537,81,35,1990,153
1538,81,36,1990,4491
1539,81,65,1990,10703
1540,81,38,1990,1367
1541,81,50,1990,110
1542,14,2,1990,2
1543,14,51,1990,69
1544,14,141,1990,9
1545,14,103,1990,21
1546,14,11,1990,292
1547,14,66,1990,88
1548,14,12,1990,9
1549,14,13,1990,27
1550,14,3,1990,162
1551,14,29,1990,84
1552,14,67,1990,65
1553,14,151,1990,2
1554,14,53,1990,17
1555,14,147,1990,2
1556,14,105,1990,15
1557,14,30,1990,1531
1558,14,116,1990,1
1559,14,135,1990,14
1560,14,106,1990,12
1561,14,172,1990,398
1562,14,107,1990,31
1563,14,96,1990,1
1564,14,54,1990,21
1565,14,81,1990,9
1566,14,31,1990,168
1567,14,176,1990,8
1568,14,137,1990,170
1569,14,39,1990,42
1570,14,118,1990,1
1571,14,83,1990,3
1572,14,108,1990,2
1573,14,142,1990,1290
1574,14,97,1990,3
1575,14,119,1990,1
1576,14,40,1990,7
1577,14,120,1990,20
1578,14,42,1990,123
1579,14,68,1990,228
1580,14,15,1990,3802
1581,14,69,1990,646
1582,14,156,1990,21
1583,14,55,1990,1
1584,14,56,1990,5898
1585,14,85,1990,1
1586,14,99,1990,1
1587,14,32,1990,86
1588,14,43,1990,8
1589,14,5,1990,684
1590,14,6,1990,299
1591,14,16,1990,78
1592,14,44,1990,193
1593,14,17,1990,95
1594,14,57,1990,120
1595,14,86,1990,4
1596,14,177,1990,21
1597,14,18,1990,110
1598,14,167,1990,59
1599,14,121,1990,21
1600,14,19,1990,58
1601,14,168,1990,6
1602,14,46,1990,41
1603,14,20,1990,685
1604,14,143,1990,57
1605,14,47,1990,23
1606,14,71,1990,3
1607,14,122,1990,2
1608,14,123,1990,2
1609,14,58,1990,8
1610,14,124,1990,3
1611,14,100,1990,16
1612,14,144,1990,16
1613,14,125,1990,3
1614,14,150,1990,1
1615,14,8,1990,14
1616,14,73,1990,120
1617,14,101,1990,3
1618,14,162,1990,76
1619,14,60,1990,5
1620,14,48,1990,50
1621,14,21,1990,16
1622,14,9,1990,129
1623,14,102,1990,5
1624,14,111,1990,2
1625,14,112,1990,8
1626,14,179,1990,1793
1627,14,33,1990,176
1628,14,61,1990,16
1629,14,88,1990,1
1630,14,22,1990,3
1631,14,35,1990,1345
1632,14,36,1990,3235
1633,14,23,1990,58
1634,14,164,1990,2
1635,14,63,1990,630
1636,14,127,1990,2
1637,14,165,1990,1
1638,14,37,1990,34
1639,14,64,1990,4
1640,14,128,1990,3
1641,14,115,1990,1235
1642,14,65,1990,39
1643,14,10,1990,2457
1644,14,145,1990,129
1645,14,113,1990,1
1646,14,49,1990,227
1647,14,74,1990,94
1648,14,25,1990,810
1649,14,169,1990,2
1650,14,93,1990,4
1651,14,146,1990,9
1652,14,26,1990,152
1653,14,170,1990,3
1654,14,130,1990,5
1655,14,38,1990,815
1656,14,27,1990,38
1657,14,50,1990,9055
1658,14,131,1990,36
1659,14,114,1990,1
1660,14,171,1990,18
1661,14,1,1990,16
1662,14,28,1990,4
1663,14,132,1990,34
1664,14,133,1990,76
1665,31,2,1990,51
1666,31,51,1990,44
1667,31,141,1990,80
1668,31,52,1990,4
1669,31,134,1990,33
1670,31,76,1990,1
1671,31,103,1990,76
1672,31,11,1990,227
1673,31,77,1990,0
1674,31,66,1990,1811
1675,31,12,1990,45
1676,31,78,1990,0
1677,31,13,1990,6
1678,31,3,1990,8
1679,31,79,1990,3
1680,31,29,1990,322
1681,31,67,1990,186
1682,31,95,1990,1
1683,31,151,1990,7
1684,31,4,1990,0
1685,31,53,1990,355
1686,31,147,1990,0
1687,31,105,1990,28
1688,31,30,1990,1154
1689,31,152,1990,1
1690,31,116,1990,0
1691,31,153,1990,3
1692,31,135,1990,1
1693,31,80,1990,0
1694,31,136,1990,2
1695,31,106,1990,7
1696,31,172,1990,303
1697,31,173,1990,6
1698,31,107,1990,18
1699,31,117,1990,0
1700,31,137,1990,16
1701,31,96,1990,3
1702,31,54,1990,417
1703,31,81,1990,123
1704,31,14,1990,13
1705,31,176,1990,21
1706,31,137,1990,8
1707,31,39,1990,32
1708,31,118,1990,1
1709,31,82,1990,0
1710,31,83,1990,1
1711,31,108,1990,10
1712,31,142,1990,39
1713,31,97,1990,3
1714,31,138,1990,1
1715,31,119,1990,1
1716,31,40,1990,15
1717,31,148,1990,0
1718,31,120,1990,19
1719,31,42,1990,82
1720,31,68,1990,891
1721,31,139,1990,0
1722,31,155,1990,2
1723,31,15,1990,88
1724,31,69,1990,2375
1725,31,156,1990,10
1726,31,55,1990,0
1727,31,56,1990,445
1728,31,84,1990,0
1729,31,98,1990,2
1730,31,157,1990,6
1731,31,158,1990,2
1732,31,110,1990,1
1733,31,85,1990,5
1734,31,99,1990,1
1735,31,32,1990,1526
1736,31,43,1990,5
1737,31,5,1990,60
1738,31,6,1990,47
1739,31,16,1990,65
1740,31,44,1990,16
1741,31,17,1990,35
1742,31,57,1990,255
1743,31,86,1990,1
1744,31,177,1990,48
1745,31,18,1990,25
1746,31,167,1990,454
1747,31,121,1990,11
1748,31,19,1990,14
1749,31,168,1990,37
1750,31,46,1990,32
1751,31,20,1990,51
1752,31,149,1990,1
1753,31,159,1990,2
1754,31,143,1990,25
1755,31,70,1990,0
1756,31,47,1990,41
1757,31,71,1990,4
1758,31,122,1990,6
1759,31,123,1990,5
1760,31,7,1990,0
1761,31,160,1990,4
1762,31,58,1990,2
1763,31,161,1990,1
1764,31,124,1990,1
1765,31,100,1990,19
1766,31,72,1990,0
1767,31,59,1990,29
1768,31,144,1990,26
1769,31,125,1990,1
1770,31,150,1990,2
1771,31,8,1990,4
1772,31,73,1990,135
1773,31,101,1990,4
1774,31,162,1990,17
1775,31,60,1990,131
1776,31,48,1990,24
1777,31,21,1990,0
1778,31,9,1990,23
1779,31,102,1990,2
1780,31,111,1990,8
1781,31,112,1990,17
1782,31,179,1990,8
1783,31,33,1990,6082
1784,31,61,1990,10
1785,31,22,1990,7
1786,31,35,1990,2945
1787,31,36,1990,3282
1788,31,126,1990,3
1789,31,90,1990,1
1790,31,91,1990,0
1791,31,92,1990,0
1792,31,62,1990,1
1793,31,140,1990,0
1794,31,23,1990,4
1795,31,164,1990,8
1796,31,63,1990,1181
1797,31,127,1990,0
1798,31,165,1990,1
1799,31,37,1990,70252
1800,31,64,1990,64
1801,31,128,1990,1
1802,31,115,1990,38
1803,31,65,1990,42
1804,31,10,1990,8
1805,31,145,1990,16
1806,31,113,1990,0
1807,31,49,1990,52
1808,31,74,1990,95
1809,31,25,1990,108
1810,31,169,1990,16
1811,31,166,1990,4
1812,31,93,1990,0
1813,31,146,1990,39
1814,31,26,1990,55
1815,31,170,1990,12
1816,31,130,1990,4
1817,31,38,1990,8198
1818,31,27,1990,8
1819,31,50,1990,351
1820,31,131,1990,5
1821,31,114,1990,9
1822,31,171,1990,44
1823,31,1,1990,3604
1824,31,28,1990,27
1825,31,132,1990,5
1826,31,133,1990,5
1827,39,2,1990,354
1828,39,51,1990,5
1829,39,141,1990,526
1830,39,52,1990,1
1831,39,134,1990,48
1832,39,76,1990,0
1833,39,103,1990,833
1834,39,11,1990,400
1835,39,77,1990,5
1836,39,66,1990,1275
1837,39,12,1990,84
1838,39,78,1990,5
1839,39,13,1990,67
1840,39,3,1990,241
1841,39,79,1990,17
1842,39,29,1990,125
1843,39,67,1990,727
1844,39,95,1990,5
1845,39,151,1990,14
1846,39,4,1990,7
1847,39,53,1990,16411
1848,39,147,1990,34
1849,39,105,1990,765
1850,39,30,1990,224
1851,39,152,1990,2
1852,39,116,1990,23
1853,39,153,1990,5
1854,39,135,1990,31
1855,39,136,1990,1
1856,39,106,1990,1070
1857,39,172,1990,1301
1858,39,173,1990,492
1859,39,174,1990,5
1860,39,107,1990,807
1861,39,117,1990,18
1862,39,137,1990,31
1863,39,96,1990,42
1864,39,54,1990,504
1865,39,81,1990,34
1866,39,14,1990,111
1867,39,31,1990,189
1868,39,176,1990,163
1869,39,137,1990,70
1870,39,118,1990,14
1871,39,82,1990,4
1872,39,83,1990,35
1873,39,108,1990,159
1874,39,142,1990,869
1875,39,97,1990,25
1876,39,138,1990,0
1877,39,119,1990,73
1878,39,40,1990,7
1879,39,148,1990,37
1880,39,120,1990,559
1881,39,41,1990,6430
1882,39,42,1990,3180
1883,39,68,1990,2451
1884,39,109,1990,5
1885,39,139,1990,5
1886,39,155,1990,236
1887,39,15,1990,72
1888,39,69,1990,22533
1889,39,156,1990,391
1890,39,56,1990,738
1891,39,84,1990,3
1892,39,98,1990,22
1893,39,157,1990,21
1894,39,158,1990,9
1895,39,110,1990,73
1896,39,85,1990,50
1897,39,99,1990,34
1898,39,32,1990,1210
1899,39,43,1990,2986
1900,39,5,1990,2604
1901,39,6,1990,8022
1902,39,16,1990,2418
1903,39,44,1990,895
1904,39,17,1990,1048
1905,39,57,1990,2203
1906,39,86,1990,74
1907,39,177,1990,935
1908,39,18,1990,579
1909,39,167,1990,38
1910,39,121,1990,609
1911,39,19,1990,96
1912,39,168,1990,2
1913,39,46,1990,15
1914,39,20,1990,7758
1915,39,149,1990,31
1916,39,159,1990,50
1917,39,143,1990,71
1918,39,70,1990,10
1919,39,47,1990,13
1920,39,71,1990,64
1921,39,122,1990,14
1922,39,123,1990,38
1923,39,7,1990,3
1924,39,160,1990,5
1925,39,58,1990,48
1926,39,161,1990,4
1927,39,124,1990,83
1928,39,100,1990,239
1929,39,72,1990,5
1930,39,59,1990,1900
1931,39,144,1990,3004
1932,39,125,1990,65
1933,39,150,1990,10
1934,39,8,1990,37
1935,39,73,1990,2389
1936,39,101,1990,36
1937,39,162,1990,219
1938,39,60,1990,1151
1939,39,48,1990,12613
1940,39,21,1990,1
1941,39,9,1990,6946
1942,39,102,1990,25
1943,39,111,1990,28
1944,39,112,1990,245
1945,39,179,1990,1972
1946,39,33,1990,8085
1947,39,61,1990,441
1948,39,88,1990,5
1949,39,22,1990,5
1950,39,35,1990,877
1951,39,36,1990,1595
1952,39,126,1990,11
1953,39,90,1990,0
1954,39,91,1990,3
1955,39,92,1990,8
1956,39,62,1990,1
1957,39,140,1990,0
1958,39,23,1990,48
1959,39,164,1990,35
1960,39,63,1990,5700
1961,39,127,1990,14
1962,39,165,1990,72
1963,39,37,1990,105
1964,39,64,1990,56
1965,39,128,1990,584
1966,39,115,1990,604
1967,39,129,1990,0
1968,39,65,1990,1525
1969,39,10,1990,5014
1970,39,145,1990,74
1971,39,113,1990,20
1972,39,49,1990,15641
1973,39,74,1990,1388
1974,39,25,1990,538
1975,39,169,1990,6
1976,39,166,1990,32
1977,39,93,1990,100
1978,39,146,1990,410
1979,39,26,1990,19476
1980,39,170,1990,4
1981,39,130,1990,269
1982,39,38,1990,605
1983,39,27,1990,56
1984,39,50,1990,9126
1985,39,131,1990,439
1986,39,114,1990,164
1987,39,171,1990,37
1988,39,1,1990,5087
1989,39,28,1990,73
1990,39,132,1990,175
1991,39,133,1990,149
1992,118,120,1990,13405
1993,118,128,1990,101216
1994,118,28,1990,289
1995,82,76,1990,184
1996,82,78,1990,5
1997,82,79,1990,61
1998,82,172,1990,14
1999,82,81,1990,5
2000,82,68,1990,29
2001,82,109,1990,8
2002,82,69,1990,11
2003,82,110,1990,69
2004,82,85,1990,561
2005,82,5,1990,10
2006,82,86,1990,47
2007,82,20,1990,12
2008,82,87,1990,59
2009,82,73,1990,4
2010,82,77,1990,17
2011,82,162,1990,18
2012,82,88,1990,6
2013,82,90,1990,23
2014,82,75,1990,7
2015,82,91,1990,102
2016,82,92,1990,45
2017,82,113,1990,7
2018,82,25,1990,6
2019,82,93,1990,111
2020,82,50,1990,230
2021,83,76,1990,266
2022,83,103,1990,2642
2023,83,66,1990,965
2024,83,78,1990,91
2025,83,13,1990,21
2026,83,67,1990,490
2027,83,4,1990,9
2028,83,53,1990,6
2029,83,105,1990,950
2030,83,30,1990,357
2031,83,116,1990,3
2032,83,135,1990,3
2033,83,153,1990,3
2034,83,136,1990,3
2035,83,106,1990,1891
2036,83,172,1990,3613
2037,83,107,1990,4697
2038,83,96,1990,1552
2039,83,81,1990,6824
2040,83,31,1990,12
2041,83,39,1990,70
2042,83,82,1990,24
2043,83,108,1990,950
2044,83,97,1990,366
2045,83,42,1990,45
2046,83,68,1990,2524
2047,83,69,1990,5084
2048,83,56,1990,94
2049,83,98,1990,475
2050,83,110,1990,45
2051,83,85,1990,187210
2052,83,99,1990,433
2053,83,32,1990,51
2054,83,5,1990,287
2055,83,6,1990,70
2056,83,16,1990,6
2057,83,44,1990,51
2058,83,17,1990,185
2059,83,57,1990,6960
2060,83,86,1990,421
2061,83,177,1990,1256
2062,83,167,1990,3
2063,83,20,1990,717
2064,83,58,1990,33
2065,83,100,1990,1737
2066,83,144,1990,21
2067,83,73,1990,578
2068,83,77,1990,330
2069,83,101,1990,415
2070,83,162,1990,42
2071,83,48,1990,67
2072,83,9,1990,166
2073,83,102,1990,699
2074,83,111,1990,61
2075,83,112,1990,1991
2076,83,179,1990,115
2077,83,33,1990,475
2078,83,61,1990,160
2079,83,88,1990,8767
2080,83,35,1990,30
2081,83,36,1990,287
2082,83,90,1990,76
2083,83,75,1990,139
2084,83,23,1990,24
2085,83,63,1990,180
2086,83,115,1990,242
2087,83,65,1990,7354
2088,83,113,1990,103
2089,83,49,1990,369
2090,83,74,1990,2140
2091,83,25,1990,76
2092,83,93,1990,100
2093,83,26,1990,73
2094,83,94,1990,3
2095,83,38,1990,121
2096,83,60,1990,6
2097,83,50,1990,581
2098,83,114,1990,1625
2099,108,2,1990,18
2100,108,51,1990,8
2101,108,141,1990,16
2102,108,134,1990,14
2103,108,103,1990,1669
2104,108,66,1990,182
2105,108,78,1990,16
2106,108,11,1990,13
2107,108,67,1990,285
2108,108,105,1990,968
2109,108,30,1990,65
2110,108,135,1990,15
2111,108,106,1990,5302
2112,108,172,1990,654
2113,108,107,1990,40238
2114,108,96,1990,313
2115,108,54,1990,27
2116,108,81,1990,998
2117,108,31,1990,105
2118,108,39,1990,61
2119,108,83,1990,118
2120,108,97,1990,174
2121,108,42,1990,43
2122,108,68,1990,686
2123,108,155,1990,11
2124,108,69,1990,1397
2125,108,156,1990,13
2126,108,56,1990,24
2127,108,98,1990,144
2128,108,85,1990,32
2129,108,99,1990,157
2130,108,173,1990,33
2131,108,32,1990,72
2132,108,5,1990,76
2133,108,6,1990,64
2134,108,16,1990,12
2135,108,44,1990,67
2136,108,17,1990,174
2137,108,57,1990,1252
2138,108,86,1990,13
2139,108,177,1990,245
2140,108,18,1990,24
2141,108,176,1990,162
2142,108,20,1990,148
2143,108,100,1990,656
2144,108,144,1990,16
2145,108,73,1990,276
2146,108,101,1990,131
2147,108,162,1990,17
2148,108,48,1990,79
2149,108,9,1990,18
2150,108,102,1990,321
2151,108,111,1990,81
2152,108,112,1990,2567
2153,108,179,1990,42
2154,108,33,1990,104
2155,108,61,1990,122
2156,108,88,1990,167
2157,108,35,1990,101
2158,108,36,1990,498
2159,108,23,1990,30
2160,108,37,1990,17
2161,108,1,1990,16
2162,108,115,1990,41
2163,108,65,1990,2013
2164,108,49,1990,117
2165,108,74,1990,654
2166,108,25,1990,22
2167,108,93,1990,15
2168,108,38,1990,134
2169,108,60,1990,29
2170,108,142,1990,28
2171,108,50,1990,719
2172,108,114,1990,320
2173,142,2,1990,237
2174,142,51,1990,111
2175,142,141,1990,543
2176,142,134,1990,23
2177,142,76,1990,14
2178,142,12,1990,24
2179,142,103,1990,322
2180,142,66,1990,716
2181,142,78,1990,11
2182,142,13,1990,382
2183,142,3,1990,112
2184,142,11,1990,179
2185,142,67,1990,672
2186,142,53,1990,23
2187,142,105,1990,137
2188,142,30,1990,71
2189,142,116,1990,47
2190,142,29,1990,246
2191,142,135,1990,135
2192,142,10,1990,249
2193,142,136,1990,305
2194,142,106,1990,21
2195,142,172,1990,479
2196,142,107,1990,65
2197,142,117,1990,431
2198,142,137,1990,26
2199,142,137,1990,99
2200,142,54,1990,124
2201,142,14,1990,98
2202,142,31,1990,250
2203,142,151,1990,46
2204,142,39,1990,279
2205,142,108,1990,9
2206,142,97,1990,160
2207,142,120,1990,567
2208,142,119,1990,358
2209,142,40,1990,14
2210,142,42,1990,189
2211,142,68,1990,3089
2212,142,118,1990,243
2213,142,155,1990,36
2214,142,69,1990,9692
2215,142,156,1990,214
2216,142,55,1990,7
2217,142,56,1990,1306
2218,142,98,1990,7
2219,142,157,1990,182
2220,142,32,1990,123
2221,142,5,1990,801
2222,142,6,1990,134
2223,142,16,1990,1359
2224,142,44,1990,111
2225,142,17,1990,995
2226,142,57,1990,4657
2227,142,177,1990,1455
2228,142,167,1990,142
2229,142,18,1990,3386
2230,142,121,1990,131
2231,142,176,1990,117
2232,142,19,1990,2103
2233,142,168,1990,48
2234,142,20,1990,2317
2235,142,159,1990,40
2236,142,143,1990,2936
2237,142,122,1990,48
2238,142,123,1990,23
2239,142,7,1990,4
2240,142,160,1990,241
2241,142,161,1990,152
2242,142,100,1990,71
2243,142,72,1990,62
2244,142,144,1990,527
2245,142,125,1990,14
2246,142,21,1990,436
2247,142,150,1990,379
2248,142,73,1990,1068
2249,142,162,1990,586
2250,142,48,1990,106
2251,142,9,1990,387
2252,142,179,1990,677
2253,142,33,1990,407
2254,142,61,1990,44
2255,142,158,1990,70
2256,142,22,1990,287
2257,142,35,1990,226
2258,142,36,1990,9311
2259,142,126,1990,59
2260,142,23,1990,4546
2261,142,164,1990,384
2262,142,127,1990,15
2263,142,165,1990,41
2264,142,37,1990,71
2265,142,128,1990,1372
2266,142,115,1990,190
2267,142,133,1990,38
2268,142,65,1990,449
2269,142,129,1990,0
2270,142,145,1990,15184
2271,142,49,1990,358
2272,142,74,1990,1775
2273,142,25,1990,5259
2274,142,169,1990,47
2275,142,27,1990,464
2276,142,146,1990,495
2277,142,26,1990,770
2278,142,170,1990,21
2279,142,130,1990,91
2280,142,38,1990,67
2281,142,60,1990,147
2282,142,50,1990,3051
2283,142,131,1990,156
2284,142,152,1990,67
2285,142,171,1990,85
2286,142,28,1990,3839
2287,142,132,1990,26
2288,97,103,1990,255
2289,97,66,1990,18
