,destination,destination_id,origin,origin_id,1990,1995,2000,2005,2010,2015,2020
29129,haiti,85,mexico,100,306,290,275,261,274,287,299
29130,haiti,85,peru,112,351,333,316,300,315,330,345
29131,haiti,85,puerto rico,88,1546,1468,1394,1324,1390,1459,1526
29132,haiti,85,spain,65,1297,1232,1170,1111,1166,1224,1280
29133,haiti,85,switzerland,74,377,358,340,322,338,354,369
29135,haiti,85,uruguay,114,286,271,257,244,256,268,279
29186,jamaica,86,antigua and barbuda,76,120,143,165,161,156,153,154
29187,jamaica,86,bahamas,78,518,616,713,695,677,662,674
29188,jamaica,86,barbados,79,418,497,575,560,545,533,541
29189,jamaica,86,belize,95,6,7,7,7,7,7,7
29191,jamaica,86,costa rica,96,96,101,106,104,101,99,100
29192,jamaica,86,cuba,81,1746,1837,1928,1879,1830,1791,1825
29193,jamaica,86,dominica,82,107,128,148,144,140,137,138
29194,jamaica,86,el salvador,97,130,137,143,139,135,132,133
29195,jamaica,86,grenada,84,161,192,222,216,210,205,207
29196,jamaica,86,guatemala,98,295,311,326,318,309,302,307
29197,jamaica,86,honduras,99,157,165,173,169,164,160,162
29198,jamaica,86,india,5,711,962,1213,1183,1152,1127,1148
29199,jamaica,86,nicaragua,101,121,128,134,130,126,123,124
29200,jamaica,86,panama,102,73,77,80,78,76,74,74
29201,jamaica,86,saint kitts and nevis,90,75,89,103,101,98,96,97
29202,jamaica,86,saint lucia,91,257,305,353,344,335,328,334
29203,jamaica,86,saint vincent and the grenadines,92,176,209,242,236,229,224,226
29204,jamaica,86,trinidad and tobago,93,1775,2126,2476,2413,2349,2299,2343
29205,jamaica,86,united kingdom,50,5469,5286,5103,4973,4843,4739,4832
29320,montserrat,87,antigua and barbuda,76,172,138,104,107,110,115,116
29322,montserrat,87,dominica,82,412,331,250,257,265,283,306
29323,montserrat,87,dominican republic,83,37,29,22,22,23,24,23
29324,montserrat,87,guyana,110,359,288,218,224,230,240,244
29325,montserrat,87,saint kitts and nevis,90,176,141,107,110,113,118,119
29326,montserrat,87,saint vincent and the grenadines,92,45,35,26,28,28,29,28
29327,montserrat,87,trinidad and tobago,93,66,52,39,40,42,43,42
29328,montserrat,87,united kingdom,50,156,129,94,97,100,104,104
29379,puerto rico,88,argentina,103,1234,1245,1259,1402,1369,1180,828
29381,puerto rico,88,brazil,105,185,195,207,162,97,95,40
29383,puerto rico,88,chile,106,924,879,837,1007,1052,789,452
29384,puerto rico,88,china,172,339,826,1315,1422,1351,1088,1212
29385,puerto rico,88,colombia,107,3399,3601,3813,4482,4589,3788,4039
29386,puerto rico,88,costa rica,96,487,531,577,601,551,685,924
29387,puerto rico,88,cuba,81,19579,19293,19054,17039,12882,13321,12637
29388,puerto rico,88,dominica,82,2567,2575,2591,2030,1215,1190,513
29389,puerto rico,88,dominican republic,83,37207,49325,61563,66983,63981,57891,46905
29390,puerto rico,88,ecuador,108,573,675,780,949,999,851,348
29391,puerto rico,88,egypt,142,69,72,77,60,36,35,14
29392,puerto rico,88,el salvador,97,519,504,492,970,1327,846,130
29393,puerto rico,88,france,68,278,294,311,243,146,143,61
29394,puerto rico,88,germany,69,2231,1662,1097,860,515,504,217
29395,puerto rico,88,guatemala,98,487,515,546,563,511,381,331
29396,puerto rico,88,guyana,110,99,104,110,86,52,50,21
29397,puerto rico,88,haiti,85,295,310,327,299,235,160,129
29398,puerto rico,88,honduras,99,435,446,460,338,174,408,531
29399,puerto rico,88,india,5,96,101,108,84,51,49,21
29400,puerto rico,88,israel,17,87,91,97,76,46,45,19
29401,puerto rico,88,italy,57,483,448,416,325,195,192,82
29402,puerto rico,88,jamaica,86,84,88,94,73,44,43,18
29403,puerto rico,88,japan,177,163,172,182,142,85,83,35
29404,puerto rico,88,jordan,18,175,185,196,153,92,90,38
29406,puerto rico,88,lebanon,20,35,36,39,30,18,18,7
29407,puerto rico,88,mexico,100,1907,2302,2703,3118,3142,2647,1831
29408,puerto rico,88,netherlands,73,53,55,59,46,28,27,11
29409,puerto rico,88,nicaragua,101,460,483,509,399,239,234,101
29410,puerto rico,88,panama,102,1873,1661,1454,1104,617,921,589
29411,puerto rico,88,peru,112,703,916,1132,925,603,686,2094
29412,puerto rico,88,philippines,179,274,289,306,239,143,140,60
29413,puerto rico,88,poland,33,36,37,40,31,19,18,7
29414,puerto rico,88,portugal,61,68,71,76,59,36,35,14
29415,puerto rico,88,spain,65,4542,4168,3806,3281,2344,1816,2604
29417,puerto rico,88,trinidad and tobago,93,337,357,378,295,176,174,75
29418,puerto rico,88,turkey,26,42,44,47,36,22,21,8
29419,puerto rico,88,united kingdom,50,336,356,377,295,176,173,74
29423,puerto rico,88,vietnam,1,124,130,138,108,65,64,27
29521,saint kitts and nevis,90,antigua and barbuda,76,175,231,319,363,393,404,417
29522,saint kitts and nevis,90,bahamas,78,5,8,11,19,21,24,23
29523,saint kitts and nevis,90,barbados,79,41,56,79,87,94,96,98
29525,saint kitts and nevis,90,dominica,82,87,115,158,180,195,200,206
29526,saint kitts and nevis,90,grenada,84,24,34,46,52,56,57,58
29527,saint kitts and nevis,90,guyana,110,335,443,612,697,756,777,805
29528,saint kitts and nevis,90,jamaica,86,62,82,116,128,138,141,144
29529,saint kitts and nevis,90,montserrat,87,186,246,339,386,418,430,445
29530,saint kitts and nevis,90,saint lucia,91,46,60,82,93,102,102,104
29531,saint kitts and nevis,90,saint vincent and the grenadines,92,74,97,136,152,166,168,173
29532,saint kitts and nevis,90,trinidad and tobago,93,115,152,210,239,259,266,275
29583,saint lucia,91,antigua and barbuda,76,49,65,90,95,94,90,85
29585,saint lucia,91,austria,66,6,8,11,11,11,10,8
29586,saint lucia,91,bahamas,78,6,7,10,11,12,11,9
29587,saint lucia,91,barbados,79,324,437,600,540,440,421,403
29588,saint lucia,91,belgium,67,5,5,10,10,10,9,7
29590,saint lucia,91,brazil,105,5,6,9,9,9,8,6
29591,saint lucia,91,belize,95,1,0,1,1,1,0,0
29594,saint lucia,91,cayman islands,80,2,2,4,7,11,10,8
29595,saint lucia,91,china,172,21,27,38,48,55,52,49
29596,saint lucia,91,cuba,81,10,13,18,54,87,83,79
29597,saint lucia,91,dominica,82,96,129,177,234,273,261,249
29598,saint lucia,91,dominican republic,83,20,26,37,40,40,38,35
29599,saint lucia,91,ethiopia,120,2,2,4,3,3,2,0
29600,saint lucia,91,france,68,31,41,57,59,57,54,51
29601,saint lucia,91,french guiana,109,127,171,235,199,149,142,135
29602,saint lucia,91,germany,69,31,41,57,57,53,50,47
29603,saint lucia,91,ghana,156,10,13,18,19,19,18,16
29604,saint lucia,91,grenada,84,67,90,124,156,176,168,160
29606,saint lucia,91,guatemala,98,2,2,4,4,4,3,1
29607,saint lucia,91,guyana,110,821,1108,1522,1994,2274,2185,2111
29608,saint lucia,91,haiti,85,15,15,28,28,26,24,22
29609,saint lucia,91,india,5,49,65,90,165,228,218,214
29610,saint lucia,91,ireland,44,10,10,19,19,18,17,15
29611,saint lucia,91,italy,57,7,9,13,14,15,14,12
29612,saint lucia,91,jamaica,86,78,105,144,286,407,390,373
29613,saint lucia,91,japan,177,11,14,20,16,11,10,8
29614,saint lucia,91,lebanon,20,4,5,8,4,0,0,0
29617,saint lucia,91,mexico,100,4,5,8,14,19,18,16
29618,saint lucia,91,montserrat,87,14,18,25,29,32,30,27
29619,saint lucia,91,netherlands,73,9,11,16,15,13,12,10
29621,saint lucia,91,aruba,77,8,10,14,23,31,29,27
29624,saint lucia,91,nigeria,162,6,7,10,43,73,69,65
29625,saint lucia,91,pakistan,9,8,10,14,8,3,2,0
29626,saint lucia,91,panama,102,12,16,22,15,8,7,5
29627,saint lucia,91,philippines,179,14,14,27,27,25,23,21
29628,saint lucia,91,puerto rico,88,7,9,13,11,9,8,6
29629,saint lucia,91,saint kitts and nevis,90,19,25,34,37,38,36,33
29630,saint lucia,91,anguilla,75,16,21,29,18,6,5,3
29631,saint lucia,91,saint vincent and the grenadines,92,182,245,336,345,329,315,314
29632,saint lucia,91,south africa,115,4,5,8,7,6,5,3
29633,saint lucia,91,zimbabwe,133,1,0,1,0,0,0,0
29634,saint lucia,91,suriname,113,18,24,33,29,23,22,20
29635,saint lucia,91,switzerland,74,5,5,10,10,10,9,7
29636,saint lucia,91,syrian,25,12,16,22,86,144,137,130
29637,saint lucia,91,trinidad and tobago,93,325,438,602,598,549,526,504
29638,saint lucia,91,united kingdom,50,405,547,751,820,826,791,759
29739,saint vincent and the grenadines,92,antigua and barbuda,76,51,53,55,56,58,58,56
29740,saint vincent and the grenadines,92,barbados,79,303,315,328,339,346,351,355
29742,saint vincent and the grenadines,92,dominica,82,75,78,81,82,84,87,86
29743,saint vincent and the grenadines,92,grenada,84,377,392,408,422,431,439,450
29744,saint vincent and the grenadines,92,guyana,110,209,217,226,236,242,246,249
29745,saint vincent and the grenadines,92,jamaica,86,111,115,119,122,125,126,125
29749,saint vincent and the grenadines,92,saint kitts and nevis,90,35,36,37,37,39,39,37
29750,saint vincent and the grenadines,92,saint lucia,91,208,216,224,230,237,240,241
29751,saint vincent and the grenadines,92,trinidad and tobago,93,837,871,907,935,966,976,1011
29752,saint vincent and the grenadines,92,united kingdom,50,682,719,748,770,798,805,829
29885,trinidad and tobago,93,barbados,79,2411,2188,1573,1688,1029,1066,1184
29887,trinidad and tobago,93,china,172,469,425,461,494,836,866,961
29888,trinidad and tobago,93,cuba,81,40,36,40,42,74,157,2412
29889,trinidad and tobago,93,germany,69,137,124,135,144,245,253,280
29890,trinidad and tobago,93,grenada,84,16589,15066,11148,11973,7748,8026,8913
29891,trinidad and tobago,93,guyana,110,5140,4666,5264,5649,9490,9830,10923
29892,trinidad and tobago,93,india,5,768,697,620,665,926,959,1064
29893,trinidad and tobago,93,jamaica,86,811,736,798,856,1445,1497,1661
29894,trinidad and tobago,93,nigeria,162,271,246,267,286,485,502,557
29895,trinidad and tobago,93,philippines,179,187,169,184,197,334,346,383
29896,trinidad and tobago,93,saint lucia,91,1306,1185,976,1047,850,880,977
29897,trinidad and tobago,93,saint vincent and the grenadines,92,11629,10556,8384,8998,6207,6430,7141
29898,trinidad and tobago,93,united kingdom,50,2157,1958,2090,2243,2286,2368,2629
29950,turks and caicos islands,94,bahamas,78,840,649,459,346,251,273,307
29952,turks and caicos islands,94,dominican republic,83,349,520,692,722,1354,1756,1989
29953,turks and caicos islands,94,haiti,85,2430,3567,5127,5652,9756,13928,15787
29954,turks and caicos islands,94,united kingdom,50,246,316,386,398,410,416,471
30358,belize,95,china,172,551,823,1094,1378,1737,2048,2323
30359,belize,95,el salvador,97,6691,6661,6631,7059,7486,8828,10016
30360,belize,95,germany,69,45,47,48,53,58,68,76
30361,belize,95,guatemala,98,12650,14350,16058,18022,19995,23580,26767
30362,belize,95,haiti,85,35,37,38,42,46,54,60
30363,belize,95,honduras,99,2764,4100,5436,6375,7313,8624,9784
30364,belize,95,hong kong,173,47,49,50,56,61,71,78
30365,belize,95,india,5,247,256,265,292,502,592,670
30366,belize,95,jamaica,86,445,424,403,412,421,496,561
30367,belize,95,lebanon,20,35,37,38,42,46,54,60
30368,belize,95,mexico,100,3025,2782,2539,2764,2988,3523,3997
30369,belize,95,nigeria,162,30,31,32,35,38,44,49
30370,belize,95,united kingdom,50,306,297,288,318,347,409,462
30421,costa rica,96,afghanistan,2,25,11,3,3,5,4,4
30422,costa rica,96,albania,51,2,2,3,3,5,4,4
30423,costa rica,96,algeria,141,44,21,9,7,13,12,14
30424,costa rica,96,angola,134,4,2,2,2,4,3,3
30425,costa rica,96,azerbaijan,12,2,2,2,2,4,3,3
30426,costa rica,96,argentina,103,1041,864,1120,735,1448,1468,1761
30428,costa rica,96,austria,66,80,71,98,65,128,128,152
30429,costa rica,96,bahamas,78,10,8,9,7,13,12,14
30430,costa rica,96,bahrain,13,1,1,1,2,2,1,1
30431,costa rica,96,bangladesh,3,13,6,2,2,4,3,3
30432,costa rica,96,armenia,11,6,4,5,4,8,7,8
30433,costa rica,96,barbados,79,8,6,8,6,12,11,13
30434,costa rica,96,belgium,67,200,169,223,147,289,292,350
30436,costa rica,96,bhutan,4,3,2,3,3,5,4,4
30438,costa rica,96,brazil,105,346,304,415,273,537,544,652
30439,costa rica,96,belize,95,202,123,106,70,138,139,167
30440,costa rica,96,bulgaria,30,39,37,54,36,71,71,85
30442,costa rica,96,belarus,29,5,4,4,4,6,5,6
30444,costa rica,96,cameroon,135,8,6,7,6,10,9,11
30446,costa rica,96,cayman islands,80,8,6,6,5,9,8,9
30448,costa rica,96,sri lanka,10,1,1,1,2,2,1,1
30449,costa rica,96,chile,106,1490,1127,1327,870,1715,1739,2086
30450,costa rica,96,china,172,252,190,222,147,288,291,348
30451,costa rica,96,colombia,107,4372,4147,5995,7708,20965,21270,25530
30452,costa rica,96,congo,137,7,5,6,5,9,8,9
30453,costa rica,96,congo,137,2,2,2,2,4,3,3
30454,costa rica,96,croatia,54,21,16,18,13,25,24,28
30455,costa rica,96,cuba,81,4504,3558,4391,2878,5675,5756,6908
30456,costa rica,96,cyprus,14,2,2,2,2,4,3,3
30457,costa rica,96,benin,151,1,1,1,2,2,1,1
30458,costa rica,96,denmark,39,48,39,49,33,64,63,75
30459,costa rica,96,dominica,82,3,3,4,4,6,5,6
30460,costa rica,96,dominican republic,83,553,556,838,550,1084,1098,1317
30461,costa rica,96,ecuador,108,736,683,971,637,1255,1272,1526
30462,costa rica,96,el salvador,97,56257,26046,8857,6451,13701,13900,16682
30463,costa rica,96,ethiopia,120,2,1,1,2,2,1,1
30464,costa rica,96,estonia,40,2,2,2,2,4,3,3
30466,costa rica,96,finland,42,18,14,17,12,23,22,26
30467,costa rica,96,france,68,539,482,666,437,861,873,1046
30468,costa rica,96,french guiana,109,6,6,9,7,13,12,14
30469,costa rica,96,gabon,139,1,1,1,2,2,1,1
30470,costa rica,96,georgia,15,10,8,9,7,13,12,14
30471,costa rica,96,germany,69,1268,1077,1424,934,1840,1866,2238
30472,costa rica,96,ghana,156,1,1,1,2,2,1,1
30473,costa rica,96,gibraltar,55,3,2,3,3,5,4,4
30474,costa rica,96,greece,56,28,22,26,18,34,33,39
30476,costa rica,96,grenada,84,7,5,6,5,9,8,9
30478,costa rica,96,guatemala,98,1977,1602,2029,1330,2623,2660,3192
30479,costa rica,96,guyana,110,20,16,21,15,29,28,33
30480,costa rica,96,haiti,85,48,41,54,36,71,71,85
30481,costa rica,96,honduras,99,2608,2241,2994,1963,3869,3924,4708
30482,costa rica,96,hong kong,173,1504,1604,2506,1643,3238,3285,3943
30483,costa rica,96,hungary,32,66,49,56,38,74,74,89
30484,costa rica,96,iceland,43,2,1,1,2,2,1,1
30485,costa rica,96,india,5,35,31,42,28,55,54,64
30487,costa rica,96,iran,6,81,63,77,51,100,100,119
30488,costa rica,96,iraq,16,10,8,11,8,16,15,18
30489,costa rica,96,ireland,44,24,19,23,16,30,29,35
30490,costa rica,96,israel,17,123,101,130,86,169,170,203
30491,costa rica,96,italy,57,1408,1214,1626,1066,2102,2132,2558
30493,costa rica,96,jamaica,86,356,209,166,110,215,217,260
30494,costa rica,96,japan,177,207,169,216,143,280,283,338
30495,costa rica,96,kazakhstan,167,5,4,4,4,6,5,6
30496,costa rica,96,jordan,18,8,6,8,6,12,11,13
30497,costa rica,96,kenya,121,4,4,6,5,9,8,9
30498,costa rica,96,north korea,176,21,20,28,19,37,36,42
30501,costa rica,96,lebanon,20,86,62,68,45,88,88,105
30502,costa rica,96,latvia,46,1,1,1,2,2,1,1
30503,costa rica,96,libya,143,12,8,8,6,12,11,13
30504,costa rica,96,liechtenstein,70,3,2,3,3,5,4,4
30505,costa rica,96,lithuania,47,8,6,7,6,10,9,11
30506,costa rica,96,luxembourg,71,9,8,11,8,16,15,18
30507,costa rica,96,macao,174,2,1,1,2,2,1,1
30508,costa rica,96,madagascar,122,2,2,2,2,4,3,3
30510,costa rica,96,maldives,7,1,1,1,2,2,1,1
30512,costa rica,96,mexico,100,2081,1778,2365,1550,3056,3100,3720
30513,costa rica,96,monaco,72,1,1,1,2,2,1,1
30516,costa rica,96,montserrat,87,3,2,3,3,5,4,4
30517,costa rica,96,morocco,144,17,8,3,3,5,4,4
30518,costa rica,96,mozambique,125,3,2,3,3,5,4,4
30519,costa rica,96,oman,21,2,2,2,2,4,3,3
30520,costa rica,96,nepal,8,7,5,6,5,9,8,9
30521,costa rica,96,netherlands,73,381,332,448,294,579,586,702
30522,costa rica,96,aruba,77,29,22,25,17,33,32,38
30524,costa rica,96,nicaragua,101,99153,131695,230085,268157,288033,292232,350854
30525,costa rica,96,nigeria,162,3,2,2,2,4,3,3
30526,costa rica,96,norway,48,42,40,58,39,76,76,91
30527,costa rica,96,pakistan,9,6,5,7,6,10,9,11
30528,costa rica,96,panama,102,8692,7652,10438,6205,11261,11424,13711
30529,costa rica,96,paraguay,111,58,48,63,42,83,83,99
30530,costa rica,96,peru,112,2225,2045,2887,1893,3730,3783,4540
30531,costa rica,96,philippines,179,72,71,106,70,138,139,167
30532,costa rica,96,poland,33,329,224,231,152,299,302,361
30533,costa rica,96,portugal,61,57,46,59,40,78,78,94
30534,costa rica,96,puerto rico,88,268,216,272,179,352,356,426
30535,costa rica,96,qatar,22,2,2,2,2,4,3,3
30536,costa rica,96,romania,35,62,55,76,51,99,99,118
30537,costa rica,96,russia,36,519,390,457,300,591,599,718
30538,costa rica,96,rwanda,126,1,1,1,2,2,1,1
30539,costa rica,96,saint kitts and nevis,90,1,1,1,2,2,1,1
30540,costa rica,96,saint lucia,91,2,1,1,2,2,1,1
30542,costa rica,96,saint vincent and the grenadines,92,1,1,1,2,2,1,1
30543,costa rica,96,saudi arabia,23,6,6,10,8,14,13,16
30544,costa rica,96,senegal,164,1,1,1,2,2,1,1
30546,costa rica,96,slovakia,37,20,15,17,12,23,22,26
30547,costa rica,96,vietnam,1,2,1,1,2,2,1,1
30548,costa rica,96,somalia,128,1,1,1,2,2,1,1
30549,costa rica,96,south africa,115,47,37,44,30,58,57,67
30550,costa rica,96,zimbabwe,133,2,1,1,2,2,1,1
30551,costa rica,96,spain,65,1829,1392,1650,1082,2132,2163,2595
30552,costa rica,96,sudan,145,1,1,1,2,2,1,1
30553,costa rica,96,suriname,113,13,11,15,11,21,20,23
30554,costa rica,96,eswatini,148,1,1,1,2,2,1,1
30555,costa rica,96,sweden,49,97,80,104,69,136,137,164
30556,costa rica,96,switzerland,74,388,360,512,337,663,672,805
30557,costa rica,96,syrian,25,9,7,8,6,12,11,13
30559,costa rica,96,trinidad and tobago,93,26,21,27,18,35,34,40
30560,costa rica,96,tunisia,146,3,2,3,3,5,4,4
30561,costa rica,96,turkey,26,6,5,6,5,9,8,9
30562,costa rica,96,uganda,130,8,6,7,6,10,9,11
30563,costa rica,96,ukraine,38,135,102,119,79,154,155,186
30564,costa rica,96,north macedonia,60,26,18,20,14,27,26,31
30565,costa rica,96,egypt,142,19,11,8,6,12,11,13
30566,costa rica,96,united kingdom,50,451,339,397,261,513,519,622
30568,costa rica,96,"tanzania, united republic of",131,3,2,3,3,5,4,4
30571,costa rica,96,uruguay,114,252,196,239,158,310,313,374
30572,costa rica,96,uzbekistan,171,1,1,1,2,2,1,1
30623,el salvador,97,argentina,103,255,211,166,187,207,216,218
30625,el salvador,97,austria,66,18,14,10,11,11,11,11
30626,el salvador,97,bangladesh,3,11,9,6,6,6,6,6
30627,el salvador,97,barbados,79,64,50,35,37,38,40,40
30628,el salvador,97,belgium,67,95,72,49,50,50,52,52
30630,el salvador,97,brazil,105,329,264,198,215,232,242,245
30631,el salvador,97,belize,95,244,231,218,272,325,339,344
30633,el salvador,97,chile,106,380,294,207,214,220,229,232
30634,el salvador,97,china,172,260,224,187,218,248,259,262
30635,el salvador,97,colombia,107,386,375,363,458,553,577,585
30636,el salvador,97,costa rica,96,1558,1188,818,829,840,876,889
30637,el salvador,97,cuba,81,84,82,80,102,123,128,129
30638,el salvador,97,dominican republic,83,38,41,43,56,69,72,72
30639,el salvador,97,ecuador,108,155,126,97,108,118,123,124
30640,el salvador,97,france,68,200,175,150,178,205,214,216
30642,el salvador,97,germany,69,464,347,229,224,218,227,230
30643,el salvador,97,guatemala,98,8235,7224,6212,7367,8521,8885,9036
30644,el salvador,97,honduras,99,15774,12650,9525,10362,11198,11676,11878
30645,el salvador,97,hong kong,173,13,10,7,8,8,8,8
30646,el salvador,97,india,5,18,14,10,11,11,11,11
30647,el salvador,97,iran,6,20,17,14,16,17,18,18
30648,el salvador,97,ireland,44,24,18,12,12,11,11,11
30649,el salvador,97,israel,17,177,123,68,55,41,43,43
30650,el salvador,97,italy,57,391,312,233,252,270,282,285
30651,el salvador,97,jamaica,86,16,13,9,10,10,10,10
30652,el salvador,97,japan,177,40,38,35,44,52,54,54
30654,el salvador,97,mexico,100,2457,1948,1438,1541,1644,1714,1742
30655,el salvador,97,netherlands,73,71,53,35,34,32,33,33
30656,el salvador,97,nicaragua,101,3893,4219,4545,6024,7502,7823,7956
30657,el salvador,97,panama,102,557,456,354,394,433,451,458
30658,el salvador,97,paraguay,111,36,26,15,13,11,11,11
30659,el salvador,97,peru,112,246,209,172,198,224,234,237
