,destination,destination_id,origin,origin_id,1990,1995,2000,2005,2010,2015,2020
9097,egypt,142,kazakhstan,167,50,64,82,103,108,83,117
9098,egypt,142,jordan,18,1768,1826,2029,2549,2660,2041,2917
9099,egypt,142,kenya,121,101,81,67,82,87,64,94
9100,egypt,142,north korea,176,69,55,45,55,58,43,62
9102,egypt,142,kuwait,19,1211,1233,1353,1672,1761,1308,1918
9103,egypt,142,kyrgyzstan,168,37,34,35,43,46,32,49
9104,egypt,142,lebanon,20,1016,956,971,1256,1289,1046,1431
9105,egypt,142,liberia,159,37,27,20,25,26,20,28
9106,egypt,142,libya,143,1611,1726,1979,2480,2591,1980,2840
9107,egypt,142,madagascar,122,48,37,28,34,37,25,38
9108,egypt,142,malawi,123,18,17,17,21,23,17,25
9110,egypt,142,maldives,7,4,9,15,18,19,14,21
9111,egypt,142,mali,160,195,153,122,148,158,112,170
9112,egypt,142,mauritania,161,115,95,82,100,107,77,114
9113,egypt,142,mexico,100,25,19,16,21,22,19,24
9114,egypt,142,monaco,72,29,28,29,36,38,30,42
9117,egypt,142,morocco,144,131,145,170,247,238,236,276
9118,egypt,142,mozambique,125,8,8,8,9,9,7,9
9119,egypt,142,oman,21,271,254,256,316,333,246,361
9120,egypt,142,namibia,150,124,91,64,86,86,75,97
9121,egypt,142,netherlands,73,557,432,340,433,447,354,495
9124,egypt,142,nigeria,162,472,432,426,519,550,1480,596
9125,egypt,142,norway,48,67,56,48,60,62,47,67
9126,egypt,142,pakistan,9,272,270,290,357,377,278,408
9128,egypt,142,poland,33,236,176,131,167,172,136,190
9129,egypt,142,portugal,61,20,17,15,19,19,15,21
9130,egypt,142,guinea-bissau,158,68,65,67,80,86,60,93
9131,egypt,142,qatar,22,159,160,174,216,227,170,249
9132,egypt,142,romania,35,119,92,71,93,96,79,107
9133,egypt,142,russia,36,3206,2479,1950,2582,2617,2216,2930
9134,egypt,142,rwanda,126,46,34,26,31,33,24,37
9135,egypt,142,saudi arabia,23,2827,3146,3716,4591,4835,3591,5273
9136,egypt,142,senegal,164,309,268,249,301,321,228,346
9137,egypt,142,seychelles,127,9,9,10,12,12,9,13
9138,egypt,142,sierra leone,165,14,17,20,26,27,21,30
9140,egypt,142,slovakia,37,31,23,18,24,24,19,26
9141,egypt,142,somalia,128,642,3363,6353,10465,10962,8302,11996
9142,egypt,142,south africa,115,110,97,92,115,120,90,129
9143,egypt,142,zimbabwe,133,31,24,20,24,25,18,26
9144,egypt,142,spain,65,241,189,151,191,199,155,219
9145,egypt,142,south sudan,129,0,0,0,0,0,3367,9981
9146,egypt,142,sudan,145,8284,6442,5112,14906,26963,22443,31816
9147,egypt,142,sweden,49,204,166,140,175,182,140,201
9148,egypt,142,switzerland,74,936,694,507,640,666,516,731
9149,egypt,142,syrian,25,2818,2783,2968,3723,3887,57334,61804
9150,egypt,142,tajikistan,169,40,51,67,82,87,63,94
9152,egypt,142,united arab emirates,27,302,290,301,375,393,296,430
9153,egypt,142,tunisia,146,242,236,249,320,330,265,365
9154,egypt,142,turkey,26,596,508,460,562,596,433,647
9155,egypt,142,turkmenistan,170,19,21,25,31,33,24,36
9156,egypt,142,uganda,130,81,65,53,64,69,48,74
9157,egypt,142,ukraine,38,35,36,40,54,55,47,62
9158,egypt,142,north macedonia,60,89,67,51,64,67,50,73
9159,egypt,142,united kingdom,50,1718,1400,1193,1502,1565,1206,1717
9160,egypt,142,"tanzania, united republic of",131,129,101,82,99,106,75,113
9162,egypt,142,burkina faso,152,64,50,41,49,53,37,57
9163,egypt,142,uzbekistan,171,66,62,64,78,84,60,90
9165,egypt,142,yemen,28,2197,2217,2414,3003,3150,2371,5465
9166,egypt,142,zambia,132,18,15,13,16,17,12,18
9216,libya,143,afghanistan,2,556,351,155,187,206,230,248
9217,libya,143,albania,51,209,171,139,169,185,207,224
9218,libya,143,algeria,141,530,879,1271,1669,1843,2049,2231
9220,libya,143,austria,66,947,581,242,328,361,402,437
9221,libya,143,bahrain,13,442,465,505,597,657,733,791
9222,libya,143,bangladesh,3,252,554,866,966,1061,1188,1275
9223,libya,143,armenia,11,184,140,104,132,145,162,174
9224,libya,143,belgium,67,967,599,254,329,364,405,440
9225,libya,143,bosnia and herzegovina,53,33,91,152,186,205,228,247
9226,libya,143,brazil,105,157,124,97,126,139,155,166
9227,libya,143,belarus,29,301,289,290,373,412,459,498
9229,libya,143,sri lanka,10,432,284,144,184,204,226,245
9230,libya,143,chad,136,569,494,434,519,572,639,691
9231,libya,143,china,172,1125,1293,1494,1796,1977,2206,2382
9232,libya,143,comoros,117,1088,1843,2635,3007,3303,3693,3968
9233,libya,143,congo,137,67,134,206,245,270,301,325
9234,libya,143,congo,137,177,202,231,273,301,336,363
9235,libya,143,denmark,39,400,366,347,426,469,523,567
9236,libya,143,el salvador,97,188,239,298,372,411,457,495
9237,libya,143,ethiopia,120,653,689,754,948,1045,1165,1262
9238,libya,143,eritrea,119,517,695,897,1098,1786,3173,3798
9239,libya,143,finland,42,207,266,338,427,472,525,569
9240,libya,143,france,68,4774,3395,2139,2664,2937,3271,3544
9241,libya,143,djibouti,118,432,562,709,848,935,1044,1125
9243,libya,143,germany,69,15197,8749,2623,3392,3744,4164,4528
9244,libya,143,ghana,156,481,407,343,400,440,491,530
9245,libya,143,greece,56,1613,1266,977,1263,1396,1552,1686
9246,libya,143,hungary,32,162,133,110,149,166,183,200
9247,libya,143,india,5,1397,1966,2588,3044,3347,3738,4029
9249,libya,143,iran,6,211,207,209,249,275,306,331
9250,libya,143,iraq,16,1412,15858,30826,37821,41667,46444,50260
9251,libya,143,italy,57,7269,4881,2672,3387,3735,4157,4513
9253,libya,143,japan,177,2158,1264,418,524,578,643,698
9254,libya,143,kazakhstan,167,141,291,452,526,579,646,695
9255,libya,143,jordan,18,5073,7293,9750,11782,12973,14470,15637
9256,libya,143,kenya,121,291,215,145,180,200,221,241
9258,libya,143,kuwait,19,3471,4623,5905,6909,7599,8487,9144
9259,libya,143,lebanon,20,2919,3607,4443,5624,6203,6906,7494
9261,libya,143,mali,160,559,364,178,211,233,260,281
9262,libya,143,mauritania,161,327,258,195,229,252,281,303
9263,libya,143,monaco,72,83,101,123,152,168,188,202
9264,libya,143,morocco,144,381,886,1444,2016,2231,2475,2708
9265,libya,143,oman,21,777,847,940,1095,1203,1344,1446
9266,libya,143,netherlands,73,1596,1090,626,822,908,1009,1101
9268,libya,143,nigeria,162,1351,1416,1516,1784,1961,2191,2363
9269,libya,143,norway,48,190,158,132,169,188,208,227
9270,libya,143,pakistan,9,777,1004,1258,1495,1645,1836,1982
9272,libya,143,poland,33,678,421,179,260,288,319,350
9273,libya,143,guinea-bissau,158,195,209,227,251,274,308,329
9274,libya,143,qatar,22,456,598,758,891,982,1096,1180
9275,libya,143,romania,35,343,247,161,233,258,286,315
9276,libya,143,russia,36,9251,5967,3014,3777,4165,4637,5029
9277,libya,143,saudi arabia,23,8096,13182,18631,22005,24209,27026,29145
9278,libya,143,senegal,164,884,780,693,790,869,971,1044
9279,libya,143,sierra leone,165,41,72,106,131,145,162,174
9281,libya,143,somalia,128,1845,26153,51219,61506,67709,75539,81585
9282,libya,143,south africa,115,315,306,307,372,409,457,495
9283,libya,143,spain,65,691,480,287,365,403,449,487
9284,libya,143,south sudan,129,2605,1698,850,1027,1131,1261,1365
9285,libya,143,sudan,145,21153,13791,6906,8339,9183,10242,11067
9286,libya,143,sweden,49,585,452,334,411,453,504,546
9287,libya,143,switzerland,74,2686,1483,335,438,484,538,585
9288,libya,143,syrian,25,8079,10496,13253,16018,17637,19671,31887
9289,libya,143,tajikistan,169,112,237,368,432,476,530,572
9291,libya,143,united arab emirates,27,863,1063,1294,1573,1731,1931,2087
9292,libya,143,tunisia,146,695,945,1233,1562,1722,1917,2082
9293,libya,143,turkey,26,1705,1483,1298,1542,1698,1895,2043
9294,libya,143,turkmenistan,170,53,89,127,150,166,186,199
9295,libya,143,ukraine,38,98,183,275,376,416,461,504
9296,libya,143,egypt,142,4625,7208,10019,12112,13338,14876,16076
9297,libya,143,united kingdom,50,4926,3905,3021,3782,4172,4645,5037
9298,libya,143,"tanzania, united republic of",131,369,249,136,161,176,197,211
9300,libya,143,uzbekistan,171,191,210,234,267,294,329,1278
9301,libya,143,yemen,28,6290,8433,10827,12904,14179,15830,3830
9350,morocco,144,algeria,141,4858,4396,4559,4769,5157,6622,7466
9351,morocco,144,belgium,67,508,459,477,499,539,692,780
9352,morocco,144,congo,137,680,616,639,668,723,928,1045
9353,morocco,144,france,68,7961,7204,7470,7804,13519,17362,19575
9354,morocco,144,germany,69,521,471,489,512,553,710,799
9355,morocco,144,guinea,157,356,323,335,350,378,486,547
9356,morocco,144,iraq,16,620,561,582,609,659,846,954
9357,morocco,144,italy,57,686,621,644,673,728,935,1054
9358,morocco,144,lebanon,20,489,442,459,480,520,667,751
9359,morocco,144,libya,143,425,385,399,418,452,580,654
9360,morocco,144,mauritania,161,576,522,541,567,611,785,884
9361,morocco,144,senegal,164,652,591,613,641,694,891,1004
9362,morocco,144,spain,65,1482,1341,1391,1456,1573,2021,2279
9363,morocco,144,syrian,25,740,670,695,729,787,1316,1898
9364,morocco,144,tunisia,146,933,844,876,917,990,1272,1433
9365,morocco,144,egypt,142,673,609,631,661,714,917,1034
9366,morocco,144,united kingdom,50,438,397,412,431,466,599,675
9418,sudan,145,chad,136,97702,42738,37367,41675,42462,37631,51295
9419,sudan,145,china,172,863,882,901,976,627,574,782
9420,sudan,145,congo,137,8055,7153,6389,6987,12430,4549,6233
9421,sudan,145,ethiopia,120,463796,238328,62843,55315,38693,24232,32974
9422,sudan,145,eritrea,119,33309,150816,214993,98041,72306,81987,111810
9423,sudan,145,india,5,1162,1188,1214,1234,721,660,899
9424,sudan,145,kenya,121,3145,3215,3287,3026,1453,1327,1811
9425,sudan,145,libya,143,1228,1255,1283,1379,878,804,1096
9426,sudan,145,mali,160,544,556,568,605,379,347,475
9427,sudan,145,nigeria,162,11928,12199,12462,13295,8364,7655,10440
9428,sudan,145,somalia,128,0,61,19,16,41,64,88
9429,sudan,145,south sudan,129,0,0,0,0,104784,126321,428488
9430,sudan,145,uganda,130,37302,29182,24268,13408,1047,640,865
9431,sudan,145,egypt,142,11031,11275,11525,12193,7576,6930,9452
9481,tunisia,146,algeria,141,6845,6873,5109,4921,4156,5378,5778
9482,tunisia,146,cameroon,135,0,0,0,0,286,369,396
9483,tunisia,146,france,68,1926,1931,2435,2348,3433,4447,4781
9485,tunisia,146,germany,69,449,450,528,509,577,748,803
9486,tunisia,146,iraq,16,0,0,6,5,232,332,357
9487,tunisia,146,italy,57,807,809,824,794,878,1143,1228
9489,tunisia,146,libya,143,609,611,918,885,3636,4709,5063
9490,tunisia,146,mali,160,100,100,117,113,397,507,546
9491,tunisia,146,mauritania,161,187,189,214,212,211,273,293
9492,tunisia,146,morocco,144,3620,3630,3359,3240,2306,2987,3209
9493,tunisia,146,nigeria,162,58,60,68,66,216,280,300
9494,tunisia,146,senegal,164,162,162,189,183,163,211,226
9495,tunisia,146,syrian,25,187,190,223,215,427,646,736
9496,tunisia,146,egypt,142,302,303,355,342,453,587,630
9886,botswana,147,angola,134,289,456,671,999,321,348,373
9889,botswana,147,sri lanka,10,211,252,321,532,441,479,513
9890,botswana,147,china,172,844,1018,1301,2282,3278,3561,3812
9891,botswana,147,congo,137,281,439,642,955,581,630,676
9892,botswana,147,denmark,39,55,52,55,104,154,168,179
9893,botswana,147,germany,69,184,177,187,354,130,142,151
9894,botswana,147,india,5,1081,1298,1650,2238,2837,3080,3299
9895,botswana,147,ireland,44,103,98,104,197,292,317,339
9896,botswana,147,italy,57,105,101,107,204,303,328,352
9897,botswana,147,kenya,121,68,96,133,204,702,762,816
9898,botswana,147,lesotho,149,249,431,657,980,70,76,81
9899,botswana,147,madagascar,122,60,95,140,209,280,304,326
9900,botswana,147,malawi,123,444,686,1002,895,792,861,920
9901,botswana,147,mauritius,124,172,284,427,638,100,109,116
9902,botswana,147,mozambique,125,99,167,253,378,301,326,349
9903,botswana,147,namibia,150,158,245,359,624,592,642,686
9904,botswana,147,netherlands,73,113,108,115,219,325,353,378
9905,botswana,147,nigeria,162,62,102,153,224,551,598,640
9906,botswana,147,norway,48,67,63,67,128,189,206,220
9907,botswana,147,pakistan,9,82,99,125,208,211,229,245
9908,botswana,147,portugal,61,85,82,87,165,244,265,282
9909,botswana,147,seychelles,127,45,48,55,84,11,10,9
9910,botswana,147,south africa,115,3791,6090,9030,6015,2666,2896,3103
9911,botswana,147,zimbabwe,133,2928,4390,6314,20412,31751,34474,36924
9912,botswana,147,eswatini,148,62,108,167,251,336,364,390
9913,botswana,147,sweden,49,80,76,82,155,229,250,267
9914,botswana,147,uganda,130,158,227,319,499,170,185,198
9915,botswana,147,united kingdom,50,1848,922,93,439,721,784,840
9916,botswana,147,"tanzania, united republic of",131,257,395,574,855,391,425,455
9918,botswana,147,zambia,132,1099,1755,2595,3870,2115,2296,2459
9968,eswatini,148,angola,134,3,80,85,106,93,65,67
9970,eswatini,148,botswana,147,91,35,35,30,25,14,13
9971,eswatini,148,burundi,116,4,73,127,160,167,197,231
9973,eswatini,148,congo,137,1,5,19,24,29,36,36
9974,eswatini,148,congo,137,4,107,99,120,124,282,336
9975,eswatini,148,ethiopia,120,0,2,8,10,12,16,15
9976,eswatini,148,lesotho,149,178,59,33,30,24,23,24
9977,eswatini,148,liberia,159,1,3,9,15,21,22,21
9978,eswatini,148,mozambique,125,25888,10440,8030,6723,6572,5995,6089
9980,eswatini,148,rwanda,126,2,31,55,93,106,170,194
9981,eswatini,148,somalia,128,2,75,60,77,69,96,162
9982,eswatini,148,south africa,115,9903,4221,5886,5647,4684,4921,5013
9983,eswatini,148,uganda,130,1,5,15,19,23,27,27
10034,lesotho,149,botswana,147,49,48,45,46,47,69,88
10035,lesotho,149,china,172,92,80,65,66,67,97,126
10036,lesotho,149,ghana,156,81,70,56,57,58,84,110
10037,lesotho,149,india,5,172,148,120,122,124,180,234
10038,lesotho,149,malawi,123,31,27,22,22,22,32,42
10039,lesotho,149,mozambique,125,21,19,16,16,16,23,30
10040,lesotho,149,namibia,150,4,3,3,3,3,4,5
10041,lesotho,149,pakistan,9,172,148,120,122,124,180,234
10042,lesotho,149,south africa,115,1277,1225,1256,1282,1308,1902,2465
10043,lesotho,149,zimbabwe,133,40,37,34,35,36,53,68
10044,lesotho,149,eswatini,148,24,21,17,17,17,25,33
10045,lesotho,149,uganda,130,102,88,72,73,74,108,140
10046,lesotho,149,"tanzania, united republic of",131,57,49,40,41,42,61,79
10048,lesotho,149,zambia,132,40,37,34,35,36,53,68
10098,namibia,150,afghanistan,2,26,25,23,18,18,18,19
10099,namibia,150,algeria,141,336,323,302,237,229,225,241
10100,namibia,150,angola,134,15093,14488,29488,23181,22471,22031,23646
10101,namibia,150,antigua and barbuda,76,275,265,248,195,189,186,199
10102,namibia,150,argentina,103,27,26,25,19,19,18,19
10104,namibia,150,austria,66,483,464,433,341,329,323,345
10105,namibia,150,bahamas,78,19,18,17,13,13,12,12
10106,namibia,150,bahrain,13,20,19,18,14,14,13,14
10107,namibia,150,bangladesh,3,30,28,27,21,20,20,21
10108,namibia,150,armenia,11,93,89,82,65,63,61,64
10109,namibia,150,belgium,67,136,131,122,96,93,92,98
10110,namibia,150,botswana,147,471,454,424,333,322,317,341
10111,namibia,150,brazil,105,326,315,294,231,223,219,236
10112,namibia,150,bulgaria,30,10,10,9,7,6,6,6
10113,namibia,150,burundi,116,348,334,311,245,237,232,249
10114,namibia,150,cameroon,135,144,138,128,101,97,95,101
10116,namibia,150,chile,106,34,32,31,24,23,23,24
10117,namibia,150,china,172,3287,3151,2931,2312,2229,2183,2339
10118,namibia,150,congo,137,955,917,855,673,649,637,683
10119,namibia,150,congo,137,2254,2171,2025,1711,1728,1696,2124
10120,namibia,150,cuba,81,404,390,365,286,277,272,291
10121,namibia,150,czechia,31,35,34,32,25,25,25,27
10122,namibia,150,benin,151,99,95,90,70,68,67,72
10123,namibia,150,denmark,39,113,108,100,79,76,74,79
10124,namibia,150,ethiopia,120,98,95,89,69,67,66,71
10125,namibia,150,finland,42,32,31,29,23,23,23,24
10126,namibia,150,france,68,354,341,318,250,241,237,254
10127,namibia,150,gambia,155,57,55,50,40,38,38,40
10128,namibia,150,germany,69,5620,5422,5066,3973,3839,3771,4051
10129,namibia,150,ghana,156,124,119,110,87,84,82,88
10130,namibia,150,guinea,157,48,46,43,34,32,31,32
10131,namibia,150,india,5,649,623,580,457,441,432,463
10133,namibia,150,iran,6,27,26,24,19,18,18,19
10134,namibia,150,ireland,44,42,41,38,30,29,28,30
10135,namibia,150,israel,17,90,86,79,63,60,59,64
10136,namibia,150,italy,57,542,522,488,383,370,363,391
10138,namibia,150,japan,177,63,61,56,44,42,41,44
10139,namibia,150,kenya,121,822,791,738,580,560,550,589
10140,namibia,150,north korea,176,149,142,133,105,101,98,104
10142,namibia,150,lebanon,20,41,40,37,29,28,28,30
10143,namibia,150,lesotho,149,89,85,80,63,61,60,65
10144,namibia,150,libya,143,25,24,24,18,17,17,18
10145,namibia,150,luxembourg,71,29,28,26,20,19,19,20
10146,namibia,150,malawi,123,289,278,259,204,197,194,210
10147,namibia,150,mauritius,124,64,62,58,45,43,42,46
10148,namibia,150,mozambique,125,115,111,103,81,78,77,82
10149,namibia,150,netherlands,73,370,356,333,261,252,248,265
10151,namibia,150,nigeria,162,885,850,790,623,601,590,634
10152,namibia,150,norway,48,27,26,24,19,18,17,18
10153,namibia,150,pakistan,9,219,210,195,154,148,145,156
10155,namibia,150,poland,33,85,83,77,60,58,57,61
10156,namibia,150,portugal,61,377,363,337,265,256,251,268
10157,namibia,150,romania,35,24,24,21,17,16,16,17
10158,namibia,150,russia,36,392,376,350,276,266,261,280
10159,namibia,150,rwanda,126,294,282,263,207,200,196,211
10160,namibia,150,senegal,164,27,26,24,19,18,18,19
10161,namibia,150,seychelles,127,32,31,28,22,21,20,22
10162,namibia,150,sierra leone,165,111,107,100,78,75,74,81
10163,namibia,150,somalia,128,96,92,85,67,65,64,69
10164,namibia,150,south africa,115,6211,5978,5576,4382,4231,4152,4455
10165,namibia,150,zimbabwe,133,10751,10346,9649,7585,7324,7186,7709
10166,namibia,150,spain,65,298,286,267,210,203,199,212
10167,namibia,150,sudan,145,130,126,117,92,89,87,93
10168,namibia,150,eswatini,148,130,125,118,92,89,87,93
10169,namibia,150,sweden,49,68,66,61,48,47,46,49
10170,namibia,150,switzerland,74,266,257,240,188,181,177,189
10172,namibia,150,turkey,26,31,30,28,22,21,21,22
10173,namibia,150,uganda,130,360,346,323,254,245,240,258
10174,namibia,150,ukraine,38,328,314,291,230,222,217,232
10175,namibia,150,egypt,142,156,150,139,110,106,104,111
10176,namibia,150,united kingdom,50,1062,1025,958,751,726,713,765
10177,namibia,150,"tanzania, united republic of",131,794,765,712,560,541,531,569
10179,namibia,150,burkina faso,152,50,48,44,35,34,33,35
10180,namibia,150,zambia,132,2889,2772,2580,2033,1961,1922,2060
10230,south africa,115,afghanistan,2,37,24,20,30,42,54,69
10231,south africa,115,albania,51,34,28,31,38,53,67,92
10232,south africa,115,algeria,141,218,158,142,184,264,340,412
10233,south africa,115,angola,134,4613,6771,9515,11405,16012,20572,26782
10234,south africa,115,argentina,103,226,318,490,616,859,1102,1469
10236,south africa,115,austria,66,1514,1256,1319,1682,2377,3038,3884
10237,south africa,115,bahrain,13,86,44,12,13,73,94,120
10238,south africa,115,bangladesh,3,1763,1136,826,1074,8492,16911,14266
10239,south africa,115,barbados,79,19,12,11,13,13,17,21
10240,south africa,115,belarus,29,55,47,51,63,88,113,150
10241,south africa,115,belgium,67,2737,2020,1818,2303,3236,4158,5400
10242,south africa,115,benin,151,123,78,56,70,95,122,153
10245,south africa,115,bosnia and herzegovina,53,42,31,39,45,62,80,111
10246,south africa,115,botswana,147,15195,11601,11279,14477,20591,26473,33127
10247,south africa,115,brazil,105,270,387,599,750,1043,1339,1793
10250,south africa,115,bulgaria,30,1580,1100,891,1126,1580,2030,2644
10251,south africa,115,burundi,116,1361,886,1019,1642,2280,2926,3938
10252,south africa,115,cameroon,135,1488,969,718,949,1359,1749,2144
10255,south africa,115,chile,106,408,246,151,189,265,340,444
10256,south africa,115,china,172,3804,4170,5634,7169,5441,4713,4397
10257,south africa,115,colombia,107,71,74,95,116,157,201,292
10258,south africa,115,comoros,117,158,100,71,93,135,174,206
10259,south africa,115,congo,137,765,2355,4959,6343,8981,11554,14654
10261,south africa,115,croatia,54,254,213,232,288,405,521,678
10262,south africa,115,cuba,81,251,277,383,487,689,886,1128
10263,south africa,115,cyprus,14,366,641,1085,1370,1919,2465,3230
10264,south africa,115,czechia,31,514,433,466,589,829,1065,1377
10265,south africa,115,north korea,176,4,9,14,16,20,25,45
10266,south africa,115,congo,137,3725,3994,4889,6833,17724,45036,34730
10267,south africa,115,denmark,39,310,393,574,727,1021,1312,1707
10268,south africa,115,egypt,142,442,667,1074,1361,1915,2461,3183
10269,south africa,115,eritrea,119,257,174,137,181,256,329,419
10270,south africa,115,estonia,40,55,46,49,65,94,121,144
